user_id,01,02,03,04,05,06,07,08,09,10,11,total,rank
284204,65.400,62.360,57.540,64.500,59.960,63.700,63.840,61.740,73.550,52.930,63.370,688.890,11
175,61.520,64.520,56.190,67.350,59.020,61.560,65.090,59.920,75.810,56.870,59.880,687.730,17
181538,65.540,62.730,59.210,62.640,60.230,65.420,64.610,58.380,67.900,57.260,62.940,686.860,22
117821,61.840,64.200,56.830,64.420,59.740,64.000,63.880,61.740,70.290,55.780,63.370,686.090,25
1553,65.240,62.720,58.440,63.490,60.230,63.960,62.820,59.200,68.310,57.140,63.920,685.470,33
634346,63.310,63.950,58.940,64.440,59.620,62.140,65.170,55.960,74.390,56.600,60.510,685.030,39
4124242,65.240,62.720,58.440,63.490,60.230,63.960,62.820,59.200,68.350,57.260,62.940,684.650,42
2522,63.370,71.700,58.320,62.090,57.850,58.060,64.150,60.560,66.830,58.900,62.800,684.630,45
326,62.170,63.140,60.170,64.410,55.920,62.460,63.320,58.510,72.960,58.900,62.510,684.470,47
60059,61.520,64.470,56.190,63.650,56.000,62.410,63.150,61.660,75.680,58.480,61.230,684.440,48
36135,64.940,62.720,58.440,63.490,60.230,63.960,62.820,60.910,67.630,55.310,63.470,683.920,57
1693,62.990,63.140,61.730,62.650,57.470,65.780,65.460,59.750,68.810,53.200,62.930,683.910,58
18949,60.760,73.000,56.190,63.650,59.250,63.610,63.140,59.400,67.430,54.710,62.760,683.900,59
533701,63.620,62.430,57.920,64.340,60.180,61.040,65.790,57.380,75.710,55.600,59.490,683.500,64
164373,65.470,63.720,57.720,64.890,61.330,61.250,61.730,62.090,66.040,56.430,62.780,683.450,68
19815,65.240,62.720,57.440,64.500,59.960,63.700,63.840,61.740,75.310,49.160,58.850,682.460,98
64122,62.990,72.200,57.350,65.340,58.290,60.170,64.580,56.750,67.270,58.820,58.580,682.340,100
101631,65.240,62.580,57.540,63.070,59.370,64.000,64.370,60.180,67.020,57.130,61.510,682.010,108
149357,64.350,62.860,56.540,65.160,60.050,64.520,63.600,62.290,65.800,57.160,59.550,681.880,111
487,62.410,63.620,57.150,66.610,57.170,63.190,66.350,59.690,69.810,53.900,61.820,681.720,115
3546,61.850,65.090,55.510,64.340,55.770,59.910,62.620,60.360,75.040,58.920,61.940,681.350,132
4351,63.700,63.570,54.590,64.820,61.990,63.180,61.050,58.260,74.750,55.650,59.740,681.300,133
11,61.520,73.580,56.190,65.080,60.680,61.560,64.860,59.850,61.270,54.780,61.820,681.190,140
775,64.940,62.730,58.270,63.490,60.230,63.590,62.820,61.370,66.010,57.160,60.110,680.720,164
58025,64.990,62.340,56.680,66.350,62.750,63.190,66.350,60.620,60.510,53.900,62.900,680.580,172
1332027,65.240,62.940,58.440,65.190,58.680,61.770,65.090,59.920,66.510,57.780,58.800,680.360,189
129361,65.800,61.970,57.470,65.770,60.750,61.570,59.740,61.220,76.490,54.090,55.440,680.310,190
4279,61.400,73.060,58.390,62.890,60.350,62.180,64.740,59.550,59.170,55.560,62.900,680.190,201
61,65.240,62.730,59.210,62.760,60.230,63.590,62.820,60.910,60.210,58.350,63.590,679.640,300
16397,61.520,73.580,53.110,65.080,59.830,61.470,60.290,61.740,64.250,55.070,63.370,679.310,318
445690,65.240,62.730,58.270,63.490,60.230,63.590,62.820,61.740,64.250,55.070,61.870,679.300,319
18599,62.730,72.580,59.960,67.020,62.420,61.200,64.140,58.570,56.330,53.360,60.970,679.280,322
119395,64.910,63.050,54.550,64.150,60.320,63.500,59.230,59.870,68.410,56.940,63.820,678.750,367
112594,62.510,72.520,59.530,62.960,54.860,62.550,62.960,59.550,64.730,58.060,58.490,678.720,369
271,61.520,64.520,56.190,67.350,59.020,61.770,65.090,59.920,66.510,56.870,59.880,678.640,380
7497,61.520,64.520,56.190,67.350,59.020,61.770,65.090,59.920,66.510,56.870,59.880,678.640,380
11698,64.740,61.160,57.570,65.470,58.930,61.620,63.180,60.510,68.280,54.990,62.080,678.530,416
227,61.840,64.150,57.790,64.270,59.960,62.270,66.100,59.990,67.270,55.900,58.800,678.340,434
1000000,65.090,63.290,56.660,64.620,60.570,63.150,63.550,60.440,60.240,58.100,62.620,678.330,435
32965,64.940,62.720,58.440,65.760,58.630,62.620,65.330,58.730,62.170,56.830,62.150,678.320,437
121820,64.690,71.450,59.250,65.650,58.120,59.510,62.870,59.010,63.890,51.330,62.400,678.170,450
8,65.240,62.730,59.210,62.760,60.230,63.590,62.820,60.910,60.210,58.190,62.240,678.130,454
6434534,63.070,72.400,59.070,66.840,62.340,62.050,65.510,58.110,62.020,53.240,53.400,678.050,467
251462,61.990,64.710,56.830,64.420,59.740,61.810,61.960,61.740,64.280,56.160,64.270,677.910,482
119,62.780,71.220,58.840,65.100,58.540,60.770,62.270,56.980,64.890,57.660,58.810,677.860,490
213,64.590,62.620,56.560,64.460,59.860,64.250,62.970,60.610,64.660,57.900,59.310,677.790,505
785861,65.240,62.360,59.580,64.340,57.750,62.100,65.190,61.630,61.670,54.610,62.760,677.230,551
13623,64.990,62.340,56.410,63.390,58.400,60.030,63.610,62.290,67.100,56.870,61.510,676.940,589
3001,61.520,74.470,54.870,65.000,60.680,63.360,64.600,60.010,63.620,52.780,55.980,676.890,600
11235,64.910,62.900,56.900,63.730,59.460,63.610,63.140,61.610,60.830,56.630,62.860,676.580,648
129,64.410,62.860,58.840,62.840,58.310,63.870,62.120,60.360,60.690,58.620,63.660,676.580,649
43,61.760,71.830,59.910,62.960,54.890,62.640,63.660,60.060,65.410,52.260,61.110,676.490,691
1219577,65.240,62.730,56.660,66.590,56.730,61.250,64.740,57.190,73.890,52.440,58.800,676.260,726
65,61.680,64.730,56.920,65.080,60.680,61.640,65.490,60.590,63.500,55.130,60.630,676.070,763
266,61.520,74.470,54.870,65.000,60.680,60.880,63.240,58.820,63.330,55.470,57.750,676.030,771
7158,65.240,62.940,57.440,64.500,59.960,63.700,63.840,61.740,60.990,52.450,63.220,676.020,779
1146,61.520,64.520,56.190,67.350,60.660,61.850,65.490,60.590,60.800,55.130,61.730,675.830,814
658795,63.470,62.390,59.480,65.280,62.110,64.280,65.720,59.460,59.070,51.130,63.400,675.790,817
34,61.840,64.200,56.830,64.420,60.590,60.840,62.730,61.740,64.280,54.420,63.870,675.760,825
453082,61.550,73.380,57.020,65.540,59.500,64.160,66.760,56.390,62.720,51.720,56.940,675.680,845
1337,65.040,62.620,57.340,65.560,59.140,56.830,63.560,60.080,68.310,55.150,61.900,675.530,885
3591,61.520,74.300,57.960,63.460,60.310,60.590,64.600,58.620,60.880,55.270,57.950,675.460,920
2152,63.310,62.720,60.160,65.350,58.930,61.640,63.510,58.200,66.570,55.590,59.450,675.430,927
16203,64.910,63.040,56.800,65.160,60.050,62.990,64.860,57.420,67.840,55.480,56.810,675.360,941
90,65.620,63.720,56.510,65.560,59.410,63.920,66.330,57.630,60.450,55.040,61.140,675.330,950
291,61.520,64.520,56.190,67.350,60.660,61.770,65.090,59.920,59.800,55.560,62.900,675.280,963
5648,65.240,62.720,58.440,63.040,60.230,62.420,61.180,62.160,64.940,57.260,57.640,675.270,966
151,58.730,66.380,56.440,65.420,58.050,61.680,64.740,59.180,76.290,54.500,53.790,675.200,985
145512,62.830,63.220,60.000,66.580,60.780,63.690,63.190,58.890,64.630,51.950,59.370,675.130,1006
6849963,61.980,63.910,56.250,66.140,57.110,62.930,65.230,60.100,66.550,55.540,59.340,675.080,1018
4238,63.070,71.430,58.140,61.510,56.590,62.980,66.350,59.690,59.800,55.360,60.090,675.010,1035
2748,61.650,65.100,56.540,64.500,58.330,58.530,65.150,59.910,65.580,57.430,62.230,674.950,1053
11616,61.680,65.620,55.600,65.000,57.220,62.270,65.690,60.820,67.380,54.010,59.610,674.900,1062
56363,63.390,63.690,59.090,63.440,56.300,63.190,66.350,59.690,63.210,53.760,62.640,674.750,1115
26906,60.670,65.030,56.220,63.600,57.740,62.380,65.980,59.840,63.340,57.890,61.840,674.530,1187
658508,65.240,62.940,58.440,65.190,60.800,61.950,60.440,62.160,64.940,53.360,59.050,674.510,1194
3992,65.570,62.550,57.550,64.440,59.900,64.120,62.700,57.160,63.010,54.800,62.590,674.390,1242
1068,62.860,64.620,56.750,63.400,60.480,64.200,64.690,59.110,64.310,53.580,60.330,674.330,1266
6920,61.880,64.640,57.850,66.370,58.330,57.330,61.240,58.380,66.940,58.800,62.400,674.160,1319
35162,61.030,65.240,57.960,63.460,60.310,64.280,65.850,56.090,64.620,55.770,59.480,674.090,1338
14391,64.620,62.930,58.990,63.610,60.070,63.160,63.180,60.510,60.130,57.960,58.880,674.040,1351
458600,64.210,63.620,56.140,64.530,62.360,63.830,67.390,58.150,55.590,58.220,59.980,674.020,1356
267,62.290,64.500,62.300,63.530,57.480,64.280,63.820,58.550,59.190,57.160,60.860,673.960,1372
397,62.070,61.920,57.540,63.290,59.020,61.770,65.100,59.920,66.510,56.870,59.880,673.890,1396
4119,65.440,62.340,59.230,63.580,58.820,60.660,62.800,62.160,66.840,54.180,57.820,673.870,1408
3713,61.520,64.520,57.190,63.660,59.620,64.230,65.890,59.630,58.920,55.780,62.900,673.860,1415
1210,65.090,63.290,56.500,64.620,60.570,63.370,64.170,57.680,67.550,53.030,57.980,673.850,1418
5391,61.560,63.490,57.310,62.940,59.990,61.770,65.090,58.210,66.510,56.870,59.990,673.730,1458
4167286,64.910,62.900,56.900,65.840,61.200,60.880,64.680,60.350,67.180,51.010,57.800,673.650,1485
136852,62.020,72.550,59.150,67.270,59.960,60.810,63.760,55.130,62.420,51.000,59.390,673.460,1548
2251,61.520,65.240,57.960,63.460,60.310,61.850,65.490,59.660,66.110,54.170,57.680,673.450,1553
800,62.850,63.910,60.380,63.260,58.850,63.590,63.540,59.750,60.510,56.470,60.270,673.380,1576
339825,62.520,72.680,56.110,66.090,58.240,60.290,61.870,55.070,62.000,56.190,62.320,673.380,1576
1364,65.760,61.970,57.080,62.610,57.150,63.060,64.030,57.710,65.500,57.740,60.430,673.040,1705
15391,62.030,62.630,60.170,61.000,60.470,60.840,61.140,60.990,64.140,56.660,62.950,673.020,1712
11448,61.430,72.550,59.260,62.770,54.860,62.550,62.960,59.520,63.700,53.610,59.790,673.000,1718
48769,61.520,65.240,56.180,63.460,60.310,62.180,65.230,57.840,65.990,54.610,60.420,672.980,1734
275466,64.480,62.410,56.560,65.620,59.820,62.770,61.400,61.970,59.940,56.510,61.390,672.870,1773
5265,65.240,62.720,58.440,63.490,60.230,62.420,59.950,61.550,66.260,54.850,57.560,672.710,1846
126948,60.990,65.870,58.620,61.990,59.980,58.970,64.000,61.630,61.640,55.260,63.760,672.710,1846
86844,65.400,62.720,58.440,63.040,60.230,62.990,63.630,59.050,58.930,57.310,60.930,672.670,1872
3781,61.670,62.890,60.680,64.170,58.630,60.270,65.390,59.110,67.220,52.490,60.140,672.660,1877
3154,63.570,64.020,57.510,65.680,54.940,60.940,63.130,61.740,64.280,54.420,62.370,672.600,1900
1607,61.520,64.470,57.970,64.440,58.820,64.200,64.690,58.840,58.960,55.230,63.400,672.540,1922
309463,65.240,62.360,56.490,63.490,60.230,63.770,62.330,58.110,60.240,57.540,62.740,672.540,1922
2733,62.030,72.410,58.800,61.260,53.900,59.660,61.000,60.220,66.340,57.240,59.640,672.500,1938
7452,61.030,65.240,56.370,63.460,60.310,61.970,64.740,55.890,72.730,54.400,56.350,672.490,1947
21419,61.520,64.520,55.960,65.620,59.860,63.190,66.350,60.920,59.910,53.050,61.540,672.440,1965
3643,61.680,64.730,56.920,65.080,60.680,61.770,65.090,58.440,61.270,54.910,61.820,672.390,1986
4282,61.520,72.700,57.970,64.810,60.010,64.070,65.710,58.490,60.660,49.900,56.530,672.370,1992
831978,66.180,63.520,57.790,64.400,57.200,61.310,66.420,60.700,64.290,54.020,56.420,672.250,2061
8558090,62.310,62.870,60.430,63.510,57.680,65.260,65.120,59.280,60.030,57.770,57.960,672.220,2072
6752,61.700,63.670,57.160,65.040,58.380,57.620,65.440,57.130,66.340,59.250,60.450,672.180,2087
1698,61.520,74.300,56.180,65.080,53.880,62.290,62.080,59.820,65.200,53.660,58.150,672.160,2098
1972,64.990,62.340,58.180,62.380,56.760,64.130,64.030,62.160,59.920,55.170,62.070,672.130,2109
94317,61.200,64.500,57.370,63.420,60.950,64.190,65.330,59.630,64.460,51.480,59.600,672.130,2109
591,65.240,62.360,58.540,65.020,61.010,63.490,62.080,60.970,59.690,54.860,58.830,672.090,2127
1928,61.680,64.730,57.920,65.410,56.430,61.850,65.490,60.590,60.800,54.840,62.330,672.070,2139
18210,61.850,64.200,57.830,64.750,59.800,61.770,64.300,59.920,66.510,54.010,57.040,671.980,2260
13358,61.000,63.020,59.420,61.150,57.500,62.850,61.850,58.670,66.790,58.060,61.560,671.870,2308
16459,61.880,64.310,55.940,64.220,58.510,61.740,65.700,58.430,65.700,58.320,57.090,671.840,2323
73172,64.910,63.040,56.800,65.160,60.050,59.370,60.480,61.740,60.990,55.780,63.370,671.690,2396
366323,61.340,63.680,56.270,64.310,60.960,63.270,66.750,61.290,60.310,52.050,61.370,671.600,2433
1352,65.240,62.360,58.270,63.490,60.230,63.590,62.820,61.740,60.990,50.540,62.220,671.490,2479
10789,61.920,64.300,56.060,63.950,59.550,64.200,64.690,59.110,63.710,53.580,60.330,671.400,2526
527271,64.910,63.040,58.840,64.950,61.100,64.390,66.030,58.620,61.150,48.360,59.860,671.250,2592
153415,61.520,63.940,56.430,64.440,59.220,62.100,63.180,61.740,60.990,54.930,62.690,671.180,2637
3724,61.730,72.770,55.110,65.480,59.420,60.650,62.490,56.800,62.450,51.740,62.520,671.160,2651
8335,62.030,62.630,58.350,64.740,60.040,60.630,64.390,60.560,61.040,55.560,61.180,671.150,2658
33845,63.370,63.690,55.820,65.530,59.720,63.210,63.330,58.830,59.920,56.840,60.820,671.080,2702
180,61.520,65.240,57.960,63.650,60.310,61.770,65.090,57.280,61.270,54.780,62.170,671.040,2727
550781,62.030,72.410,58.800,61.260,54.590,60.120,61.000,58.400,65.450,57.240,59.640,670.940,2783
670015,62.030,63.350,57.800,64.410,54.890,60.960,62.690,60.070,65.860,55.440,63.300,670.800,2878
3526,64.990,62.340,56.680,64.240,59.960,59.370,59.240,55.610,67.630,57.710,62.710,670.480,3113
158411,61.820,65.240,57.970,63.660,59.060,62.490,65.620,57.490,65.820,53.630,57.630,670.430,3146
1756,61.840,64.150,58.610,64.420,56.280,60.480,61.540,61.220,62.860,56.020,62.900,670.320,3256
282509,61.520,65.240,56.180,65.080,55.890,63.190,66.350,60.620,60.510,53.900,61.820,670.300,3273
36866,60.710,64.030,55.160,65.000,57.330,63.600,67.610,59.750,63.580,52.800,60.650,670.220,3325
40972,61.890,63.480,58.280,61.280,59.330,60.890,63.780,57.870,61.100,57.160,65.130,670.190,3347
580638,62.250,64.090,55.720,62.440,58.090,61.260,64.950,56.440,74.310,54.810,55.830,670.190,3347
165143,61.520,65.240,57.180,63.620,59.890,57.700,65.650,58.330,67.060,56.750,57.240,670.180,3353
918,61.870,63.720,59.130,62.300,54.860,60.740,61.910,59.090,66.830,57.920,61.750,670.120,3382
2568,61.510,65.240,60.790,66.000,61.170,64.660,64.650,49.160,64.680,53.560,58.540,669.960,3510
94678,65.460,62.900,58.570,61.540,59.930,62.140,66.710,55.560,58.090,58.540,60.460,669.900,3552
957,60.310,72.400,55.500,63.580,58.560,58.790,65.150,57.970,63.490,56.250,57.850,669.850,3579
472662,63.570,63.080,60.390,67.830,60.070,59.150,60.840,57.800,61.490,56.000,59.540,669.760,3652
124661,64.990,62.340,56.410,63.390,59.680,61.670,64.790,60.930,62.050,55.250,58.240,669.740,3675
755385,62.320,62.340,56.850,66.090,58.760,61.910,61.800,57.040,66.640,56.560,59.430,669.740,3675
4342,65.240,62.720,57.440,64.500,59.960,63.080,62.780,59.840,58.450,56.730,58.960,669.700,3702
27602,61.840,64.200,58.610,64.420,56.250,60.480,61.540,60.780,62.860,55.790,62.900,669.670,3720
4412,61.030,65.420,57.400,64.340,58.930,60.720,64.050,60.240,60.140,54.490,62.800,669.560,3818
4583,62.480,63.580,55.840,67.740,60.510,59.150,63.150,58.470,64.250,53.300,61.070,669.540,3836
297035,61.860,63.880,57.430,62.770,58.700,62.350,64.530,56.460,64.670,56.580,60.240,669.470,3893
667273,61.680,64.730,53.840,65.080,59.010,61.850,65.490,60.590,60.800,55.130,61.270,669.470,3899
8984,61.520,65.240,61.260,63.140,58.070,63.700,66.330,50.070,67.590,54.650,57.810,669.380,3973
16757,62.030,60.790,59.290,64.530,60.500,62.130,63.110,57.980,61.290,58.580,58.970,669.200,4121
892,61.760,64.050,55.180,60.830,57.820,61.210,56.850,60.860,74.340,56.540,59.640,669.080,4233
2869,62.400,63.570,58.930,65.470,57.780,58.640,64.630,58.320,61.210,56.410,61.250,668.610,4631
5726,61.290,65.990,56.220,63.730,59.290,60.430,66.280,58.100,60.070,56.540,60.650,668.590,4652
3356,60.180,71.780,56.980,62.700,57.970,58.790,65.150,56.440,64.610,56.620,57.310,668.530,4714
49782,62.260,63.410,56.900,62.440,58.790,61.030,62.740,58.470,64.900,55.450,61.950,668.340,4922
13622,62.070,60.640,58.180,64.950,57.910,63.110,65.580,58.550,60.440,55.050,61.730,668.210,5060
912778,65.780,63.710,56.460,65.560,60.180,59.170,61.180,59.450,59.080,55.830,61.790,668.190,5073
607026,61.520,64.520,57.190,65.410,59.890,61.390,64.920,58.320,64.810,53.380,56.830,668.180,5089
330378,60.620,61.940,56.740,63.460,58.240,58.590,63.270,56.320,73.000,56.870,59.060,668.110,5165
78940,62.030,62.630,60.170,62.720,58.570,61.040,62.710,59.490,65.990,54.850,57.880,668.080,5192
89576,61.700,63.400,56.200,63.880,54.790,59.830,64.830,59.360,67.010,57.320,59.700,668.020,5246
28608,66.100,61.780,60.540,64.380,58.320,63.350,63.150,56.290,64.320,51.850,57.820,667.900,5361
1449,61.190,70.770,56.420,63.700,57.330,62.100,67.170,57.080,60.050,55.600,56.470,667.880,5384
45483,63.180,58.320,59.550,67.460,60.940,60.370,62.040,59.940,58.350,53.750,63.970,667.870,5401
34754,62.850,63.350,59.630,64.530,60.500,62.130,63.670,57.600,56.070,55.850,61.650,667.830,5443
53130,64.610,62.990,57.620,62.380,59.050,61.970,64.740,56.370,69.160,54.460,54.250,667.600,5707
371193,61.770,63.490,58.860,62.770,55.540,60.450,61.740,59.200,65.850,55.320,62.510,667.500,5832
422046,62.030,65.410,51.510,67.270,56.960,63.570,65.600,59.550,59.170,55.560,60.750,667.380,5966
12268,60.960,64.260,56.360,62.290,55.310,61.710,66.270,58.320,59.360,57.370,65.120,667.330,6025
98873,59.440,75.040,54.540,62.300,57.240,58.120,61.630,59.290,66.240,55.580,57.900,667.320,6039
3871,61.030,65.240,53.100,64.810,58.370,61.770,65.090,59.150,62.570,56.080,59.900,667.110,6304
8474,61.820,65.240,56.920,65.080,55.890,60.650,60.950,59.400,62.040,57.590,61.530,667.110,6304
572,64.910,62.770,59.810,65.140,61.730,64.890,61.920,54.760,59.130,52.090,59.900,667.050,6399
20309,62.180,63.260,58.880,66.010,61.970,62.780,62.140,57.530,65.490,49.850,56.870,666.960,6527
184980,62.320,63.160,55.250,63.830,60.180,56.340,60.860,60.460,66.280,58.270,59.960,666.910,6606
168474,63.550,62.990,54.070,61.620,56.000,60.540,62.740,57.670,67.490,57.870,62.270,666.810,6854
166815,59.950,64.200,56.440,65.380,59.340,57.720,60.950,58.350,63.880,58.040,62.550,666.800,6880
2452101,65.060,59.660,53.670,64.690,57.280,62.140,63.220,60.350,63.390,54.750,62.470,666.680,7060
2601854,65.240,54.270,58.540,62.910,59.860,63.960,62.820,60.910,59.690,58.190,60.110,666.500,7328
4629,65.870,63.050,58.560,59.980,57.710,62.700,64.340,58.290,67.940,49.470,58.550,666.460,7389
22291,65.870,62.330,57.380,64.800,58.800,64.280,67.940,56.590,70.010,47.560,50.800,666.360,7537
9109,61.030,65.240,57.960,63.650,56.000,60.390,60.840,61.440,58.100,57.210,64.380,666.240,7694
7250,64.940,62.720,59.210,62.760,59.810,63.590,64.870,56.760,56.940,55.930,58.640,666.170,7798
102,62.400,63.560,58.070,62.440,58.290,61.770,65.090,58.990,59.160,55.270,61.050,666.090,7946
3683924,60.830,72.320,55.140,64.000,54.030,61.640,65.490,59.660,60.600,55.120,57.020,665.850,8317
28081,62.180,64.290,57.390,63.090,57.980,61.970,64.740,55.890,64.040,56.200,58.060,665.830,8358
1937,61.520,65.240,57.960,63.460,54.160,62.290,62.080,59.820,62.230,57.710,59.090,665.560,8798
28231,67.220,61.610,56.690,64.510,57.890,62.700,60.330,56.580,66.140,55.890,55.910,665.470,8991
97910,62.620,63.290,56.800,64.750,58.690,60.740,55.080,61.900,64.430,56.820,60.290,665.410,9100
276196,62.030,62.630,60.280,64.100,60.180,59.220,65.630,53.680,59.040,57.060,61.360,665.210,9506
8205,61.520,65.240,56.180,65.080,59.010,64.200,64.690,56.270,64.960,53.360,54.690,665.200,9516
15267,61.440,64.150,58.270,67.790,60.900,59.410,58.020,58.650,62.920,56.430,57.190,665.170,9582
181409,63.070,62.420,55.860,64.060,60.340,62.290,63.690,56.220,66.830,56.730,53.590,665.100,9719
226,62.990,63.140,57.350,64.410,59.410,61.330,64.230,58.180,57.910,57.040,59.010,665.000,9945
